"UserResponseIntId,""UserPollStateId"",""Country"",""Age"",""Gender"",""District"",""Province"",""CreatedDate"",""AgeGroup"",""UserPollStateIntId"",""Feel Safe Sending Children to School"",""Scared to Visit Health Facilities"",""Make a Living"",""Conditions in Quarantine"",""Discrimination"",""Ebola Response Making Progress"",""Feel Safer Traveling without Road Blocks"",""Harassment at Checkpoints"",""Prepared for Future Health Crisis"",""Support Families of Ebola Sufferers"",""Trusting the Information"",""Welcome Ebola Survivors"",""What Makes People Stay in Quarantine"",""Worried about Quarantine"""
"584864236359116928,""3433318906"",""Sierra Leone"",""30"",""Male"",""Kailahun"",""Eastern"",""2015-02-26"",""25 to 34"",""-1601404533409226752"",""No"",""No"",""No"","""","""",""Don't know"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"4794909282151030784,""3433319706"",""Sierra Leone"",""18"",""Male"",""Urban"",""Western"",""2015-02-26"",""15 to 24"",""3554465676051539456"",""Yes"",""No"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"2265488300888076032,""3433319806"",""Sierra Leone"",""34"",""Male"",""Urban"",""Western"",""2015-02-26"",""25 to 34"",""-2744916166099454464"",""No"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""No"","""","""","""",""Helping the community"","""""
"2807766890400829952,""3433320506"",""Sierra Leone"",""27"",""Male"",""Kenema"",""Eastern"",""2015-02-26"",""25 to 34"",""7316340493962441728"",""Yes"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"-188482631646858112,""3433321006"",""Sierra Leone"",""33"",""Male"",""Kono"",""Eastern"",""2015-02-26"",""25 to 34"",""1007039555297942784"",""Yes"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Fear of being reported to authorities"","""""
"2343141933982917632,""3466066806"",""Sierra Leone"",""29"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""-8460393768391104512"",""No"",""Yes"",""No"","""","""",""No"","""","""",""Yes"","""","""","""",""Enough food/water"","""""
"2680618347529731584,""3466067006"",""Sierra Leone"",""29"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""-2360051639057591808"",""Yes"",""Yes"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"3956090103591603200,""3466067406"",""Sierra Leone"",""25"",""Male"",""Rural"",""Western"",""2015-03-10"",""25 to 34"",""-2918325934031455744"",""No"",""No"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"668501323405707008,""3466067506"",""Sierra Leone"",""27"",""Male"",""Port Loko"",""Northern"",""2015-03-10"",""25 to 34"",""-5736836390948997120"",""Yes"",""Yes"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"1268216418333844224,""3466067706"",""Sierra Leone"",""22"",""Male"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""-4548942155969310720"",""Yes"",""No"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Fear of being reported to authorities"","""""
"-561723678022028160,""3466067806"",""Sierra Leone"",""22"",""Male"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""1930458713884204800"",""No"",""No"",""No"","""","""",""No"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"3547808183716470784,""3466067906"",""Sierra Leone"",""23"",""Male"",""Bombali"",""Northern"",""2015-03-10"",""15 to 24"",""397266506694022272"",""No"",""Yes"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"2067807467488804352,""3466068306"",""Sierra Leone"",""51"",""Male"",""Rural"",""Western"",""2015-03-10"",""35+"",""-9186305677647646720"",""No"",""No"",""Don't know"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enough food/water"","""""
"1630335217431953664,""3466068406"",""Sierra Leone"",""43"",""Male"",""Bonthe"",""Southern"",""2015-03-10"",""35+"",""8241347991409866752"",""No"",""Yes"",""No"","""","""",""No"","""","""",""No"","""","""","""",""Helping the community"","""""
"2623202250020897792,""3466069006"",""Sierra Leone"",""25"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""-4669375966434402304"",""No"",""Yes"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"2991135762462190080,""3466069506"",""Sierra Leone"",""18"",""Male"",""Bo"",""Southern"",""2015-03-10"",""15 to 24"",""1065068154014246784"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""No"","""","""","""",""Enforcement by security"","""""
"4351769931253742080,""3466069706"",""Sierra Leone"",""26"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""-6409834261121111040"",""Yes"",""Yes"",""Yes"","""","""",""Don't know"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"-614197563489395584,""3466070206"",""Sierra Leone"",""27"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""384016895883749056"",""No"",""No"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"1863625751052163840,""3466071406"",""Sierra Leone"",""30"",""Male"",""Bombali"",""Northern"",""2015-03-10"",""25 to 34"",""6122145503274634240"",""No"",""Yes"",""No"","""","""",""No"","""","""",""No"","""","""","""",""Enough food/water"","""""
"-891280911144534912,""3466071506"",""Sierra Leone"",""27"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""2057115985151245824"",""Yes"",""No"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"-101202968446644368,""3466072406"",""Sierra Leone"",""34"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""-6694836853341835264"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"14828371847762796,""3466072506"",""Sierra Leone"",""25"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""2452654792985419776"",""No"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""No"","""","""","""",""Enforcement by security"","""""
"1512037748021283840,""3466072606"",""Sierra Leone"",""25"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""-5391642717650237440"",""Yes"",""Yes"",""Yes"","""","""",""Yes"","""","""",""No"","""","""","""",""Enforcement by security"","""""
"5540704402101950464,""3466072806"",""Sierra Leone"",""24"",""Male"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""7435858205484448768"",""No"",""Yes"",""Don't know"","""","""",""No"","""","""",""No"","""","""","""",""Helping the community"","""""
"1868683736042834176,""3466073106"",""Sierra Leone"",""31"",""Male"",""Kenema"",""Eastern"",""2015-03-10"",""25 to 34"",""3169667748066089984"",""No"",""No"",""Don't know"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enough food/water"","""""
"1056056263243833984,""3466073306"",""Sierra Leone"",""32"",""Male"",""Bombali"",""Northern"",""2015-03-10"",""25 to 34"",""-1208470080924197120"",""No"",""Yes"",""No"","""","""",""No"","""","""",""No"","""","""","""",""Enough food/water"","""""
"1798466255590561792,""3466074006"",""Sierra Leone"",""22"",""Male"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""-3053218483376004608"",""Yes"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"-299950519641554304,""3466074406"",""Sierra Leone"",""43"",""Male"",""Rural"",""Western"",""2015-03-10"",""35+"",""380278507293115136"",""Yes"",""Yes"",""No"","""","""",""Yes"","""","""",""No"","""","""","""",""Enforcement by security"","""""
"824585486015490688,""3466075106"",""Sierra Leone"",""23"",""Male"",""Rural"",""Western"",""2015-03-10"",""15 to 24"",""-5448942760747298816"",""Yes"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"-272438093830965952,""3466075206"",""Sierra Leone"",""23"",""Male"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""-667087040326117120"",""No"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""No"","""","""","""",""Enough food/water"","""""
"6110028464753631232,""3466075406"",""Sierra Leone"",""18"",""Male"",""Koinadugu"",""Northern"",""2015-03-10"",""15 to 24"",""-6556569755153103872"",""Yes"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"477686753632118400,""3466076006"",""Sierra Leone"",""21"",""Male"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""5710699769048010752"",""No"",""Yes"",""Yes"","""","""",""No"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"2855691921462543360,""3466076706"",""Sierra Leone"",""23"",""Male"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""1264838068627561216"",""Yes"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"-452536909002578368,""3466077206"",""Sierra Leone"",""17"",""Male"",""Kono"",""Eastern"",""2015-03-10"",""15 to 24"",""423260824983171776"",""Yes"",""Yes"",""Yes"","""","""",""Yes"","""","""",""No"","""","""","""",""Helping the community"","""""
"3171907073209424384,""3466077506"",""Sierra Leone"",""23"",""Male"",""Kenema"",""Eastern"",""2015-03-10"",""15 to 24"",""4001968371619679232"",""No"",""Yes"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"1529146671334920960,""3466077706"",""Sierra Leone"",""31"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""-8315784362883044352"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"3817820348273625088,""3466077906"",""Sierra Leone"",""25"",""Male"",""Rural"",""Western"",""2015-03-10"",""25 to 34"",""-6869484689131444224"",""No"",""No"",""Yes"","""","""",""Don't know"","""","""",""Yes"","""","""","""",""Fear of being reported to authorities"","""""
"348818813729922304,""3466078306"",""Sierra Leone"",""36"",""Male"",""Rural"",""Western"",""2015-03-10"",""35+"",""883755540350012032"",""Yes"",""No"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"-544993036415413248,""3466078406"",""Sierra Leone"",""24"",""Male"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""-2928760109343136256"",""No"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"3162099461236051456,""3466078606"",""Sierra Leone"",""48"",""Male"",""Rural"",""Western"",""2015-03-10"",""35+"",""3291274167502779904"",""No"",""Yes"",""Don't know"","""","""",""Don't know"","""","""",""No"","""","""","""",""Helping the community"","""""
"4570009635356777984,""3466078906"",""Sierra Leone"",""42"",""Male"",""Urban"",""Western"",""2015-03-10"",""35+"",""-3597988060785483264"",""No"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""No"","""","""","""",""Enforcement by security"","""""
"-248915637882492768,""3466079006"",""Sierra Leone"",""25"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""-2345818196995254784"",""No"",""Yes"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enough food/water"","""""
"187626588210729536,""3466079506"",""Sierra Leone"",""23"",""Male"",""Kenema"",""Eastern"",""2015-03-10"",""15 to 24"",""7791365994541204480"",""No"",""Yes"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Fear of being reported to authorities"","""""
"460164002471479680,""3466079806"",""Sierra Leone"",""21"",""Male"",""Bo"",""Southern"",""2015-03-10"",""15 to 24"",""-598848783044900480"",""Yes"",""Yes"",""Yes"","""","""",""Yes"","""","""",""No"","""","""","""",""Helping the community"","""""
"2963480990425703424,""3466079906"",""Sierra Leone"",""21"",""Female"",""Rural"",""Western"",""2015-03-10"",""15 to 24"",""9183200595381874688"",""Yes"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""No"","""","""","""",""Helping the community"","""""
"926073467241859072,""3466080506"",""Sierra Leone"",""24"",""Male"",""Rural"",""Western"",""2015-03-10"",""15 to 24"",""6416041683272522752"",""No"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""No"","""","""","""",""Enforcement by security"","""""
"4646684118340993024,""3466080706"",""Sierra Leone"",""24"",""Male"",""Bo"",""Southern"",""2015-03-10"",""15 to 24"",""-3698563080893014528"",""No"",""No"",""Yes"","""","""",""Yes"","""","""",""No"","""","""","""",""Helping the community"","""""
"7605671181268224000,""3466080806"",""Sierra Leone"",""30"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""-6444224780683988992"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""No"","""","""","""",""Helping the community"","""""
"-708606445736149632,""3466081206"",""Sierra Leone"",""22"",""Male"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""-8253595226924993536"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"1380609472977185536,""3466081406"",""Sierra Leone"",""38"",""Male"",""Rural"",""Western"",""2015-03-10"",""35+"",""-3558209215173392384"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"-99001947610496768,""3466081706"",""Sierra Leone"",""26"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""8758644309464237056"",""No"",""No"",""Don't know"","""","""",""Yes"","""","""",""No"","""","""","""",""Helping the community"","""""
"-902514249526523264,""3466082706"",""Sierra Leone"",""30"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""1820609479129678592"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""No"","""","""","""",""Enforcement by security"","""""
"2379989950125666304,""3466082806"",""Sierra Leone"",""43"",""Male"",""Port Loko"",""Northern"",""2015-03-10"",""35+"",""-3006338759077724160"",""No"",""No"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enough food/water"","""""
"-459482137599229120,""3466083406"",""Sierra Leone"",""19"",""Male"",""Rural"",""Western"",""2015-03-10"",""15 to 24"",""-6055856866974341120"",""No"",""Yes"",""No"","""","""",""Don't know"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"5241853238213923840,""3466084306"",""Sierra Leone"",""16"",""Male"",""Rural"",""Western"",""2015-03-10"",""15 to 24"",""7430832287721549824"",""No"",""No"",""Don't know"","""","""",""Yes"","""","""",""No"","""","""","""",""Helping the community"","""""
"988814246813646208,""3466084406"",""Sierra Leone"",""28"",""Male"",""Bo"",""Southern"",""2015-03-10"",""25 to 34"",""-4841373817273539584"",""Yes"",""No"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"581826761856905344,""3466084506"",""Sierra Leone"",""35"",""Male"",""Port Loko"",""Northern"",""2015-03-10"",""35+"",""-2672647546111227904"",""Yes"",""Yes"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"1788089465065583360,""3466084806"",""Sierra Leone"",""33"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""-7213389498288823296"",""No"",""No"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"3135933769137150464,""3466084906"",""Sierra Leone"",""24"",""Male"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""7441374138517628928"",""No"",""No"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"8918744183434302464,""3466085006"",""Sierra Leone"",""35"",""Male"",""Urban"",""Western"",""2015-03-10"",""35+"",""5596237103671486464"",""No"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"254427328543424224,""3466085106"",""Sierra Leone"",""43"",""Male"",""Bombali"",""Northern"",""2015-03-10"",""35+"",""-7686065256038295552"",""No"",""Yes"",""Yes"","""","""",""Yes"","""","""",""No"","""","""","""",""Enforcement by security"","""""
"780330618476146432,""3466085406"",""Sierra Leone"",""28"",""Male"",""Kambia"",""Northern"",""2015-03-10"",""25 to 34"",""-8747783592564707328"",""No"",""Yes"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enough food/water"","""""
"1646132017121798656,""3466086006"",""Sierra Leone"",""22"",""Male"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""912237673418301184"",""No"",""No"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"2393834666495731712,""3466086206"",""Sierra Leone"",""21"",""Male"",""Moyamba"",""Southern"",""2015-03-10"",""15 to 24"",""6202861674866098176"",""No"",""No"",""Yes"","""","""",""Yes"","""","""",""No"","""","""","""",""Helping the community"","""""
"-818135829524312448,""3466086906"",""Sierra Leone"",""31"",""Male"",""Rural"",""Western"",""2015-03-10"",""25 to 34"",""-8522366548985109504"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"-1439724095417355776,""3466087106"",""Sierra Leone"",""19"",""Male"",""Bombali"",""Northern"",""2015-03-10"",""15 to 24"",""-6665115499153195008"",""No"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"1413428895088033792,""3466087606"",""Sierra Leone"",""24"",""Male"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""-1024419508595180032"",""No"",""Yes"",""Don't know"","""","""",""No"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"3847058633305535488,""3466087706"",""Sierra Leone"",""21"",""Male"",""Rural"",""Western"",""2015-03-10"",""15 to 24"",""1944858412862352896"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enough food/water"","""""
"4864349827675675648,""3466087906"",""Sierra Leone"",""23"",""Male"",""Kenema"",""Eastern"",""2015-03-10"",""15 to 24"",""-850230478957487616"",""No"",""No"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"164713565944116288,""3466088106"",""Sierra Leone"",""32"",""Male"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""4110506399740714496"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""No"","""","""","""",""Enough food/water"","""""
"1098462012276910720,""3466088206"",""Sierra Leone"",""21"",""Female"",""Bo"",""Southern"",""2015-03-10"",""15 to 24"",""6891473417989128192"",""No"",""Yes"",""No"","""","""",""Don't know"","""","""",""No"","""","""","""",""Fear of being reported to authorities"","""""
"206263531925598752,""3466089006"",""Sierra Leone"",""23"",""Female"",""Kenema"",""Eastern"",""2015-03-10"",""15 to 24"",""-5640843097733787648"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Fear of being reported to authorities"","""""
"2930190205613496832,""3466089706"",""Sierra Leone"",""19"",""Female"",""Bombali"",""Northern"",""2015-03-10"",""15 to 24"",""3057226296045078016"",""No"",""Yes"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Fear of being reported to authorities"","""""
"554649267293018880,""3466090006"",""Sierra Leone"",""36"",""Female"",""Bo"",""Southern"",""2015-03-10"",""35+"",""4636612410223001600"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"-709594216042418688,""3466090306"",""Sierra Leone"",""20"",""Female"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""626727147981530880"",""No"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""No"","""","""","""",""Enough food/water"","""""
"874509179846755968,""3466092706"",""Sierra Leone"",""25"",""Male"",""Rural"",""Western"",""2015-03-10"",""25 to 34"",""2341059465159602176"",""No"",""Yes"",""Yes"","""","""",""No"","""","""",""Yes"","""","""","""",""Enough food/water"","""""
"4309089816950130688,""3466092806"",""Sierra Leone"",""20"",""Female"",""Bo"",""Southern"",""2015-03-10"",""15 to 24"",""-2634415238015186432"",""Yes"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""No"","""","""","""",""Enforcement by security"","""""
"1524326327144797952,""3466093106"",""Sierra Leone"",""22"",""Female"",""Kenema"",""Eastern"",""2015-03-10"",""15 to 24"",""8279217452596559872"",""Yes"",""No"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"1654986308049211392,""3466093906"",""Sierra Leone"",""23"",""Female"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""4409808840408404480"",""Yes"",""No"",""Don't know"","""","""",""Don't know"","""","""",""No"","""","""","""",""Helping the community"","""""
"789785343773427712,""3466094006"",""Sierra Leone"",""18"",""Female"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""-4232411572939888640"",""No"",""No"",""Don't know"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"-856076728534805120,""3466094206"",""Sierra Leone"",""26"",""Female"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""-1261777576165959168"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""No"","""","""","""",""Enforcement by security"","""""
"-470852120286283968,""3466095306"",""Sierra Leone"",""47"",""Female"",""Urban"",""Western"",""2015-03-10"",""35+"",""8473336992087334912"",""No"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"1541504897140817664,""3466095906"",""Sierra Leone"",""22"",""Female"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""-3063596135259810304"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enough food/water"","""""
"3643048932709439488,""3466096206"",""Sierra Leone"",""25"",""Female"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""2006020642900592896"",""No"",""No"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"112810861517688864,""3466096406"",""Sierra Leone"",""29"",""Female"",""Kenema"",""Eastern"",""2015-03-10"",""25 to 34"",""-5171478649920503808"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""No"","""","""","""",""Enough food/water"","""""
"3221416779201057792,""3466097106"",""Sierra Leone"",""49"",""Female"",""Urban"",""Western"",""2015-03-10"",""35+"",""5167466133996972032"",""No"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enough food/water"","""""
"131508683174605952,""3466097306"",""Sierra Leone"",""25"",""Female"",""Rural"",""Western"",""2015-03-10"",""25 to 34"",""4088128711878864896"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""No"","""","""","""",""Helping the community"","""""
"5413746113210425344,""3466097406"",""Sierra Leone"",""49"",""Female"",""Urban"",""Western"",""2015-03-10"",""35+"",""-4523632028116123648"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"766858205667122432,""3466097806"",""Sierra Leone"",""22"",""Female"",""Rural"",""Western"",""2015-03-10"",""15 to 24"",""-9185873117521898496"",""No"",""No"",""Don't know"","""","""",""Don't know"","""","""",""No"","""","""","""",""Helping the community"","""""
"8786323610748187648,""3466097906"",""Sierra Leone"",""16"",""Female"",""Bo"",""Southern"",""2015-03-10"",""15 to 24"",""422126654784052608"",""No"",""Yes"",""No"","""","""",""Don't know"","""","""",""No"","""","""","""",""Enforcement by security"","""""
"112048200032470288,""3466098406"",""Sierra Leone"",""25"",""Female"",""Rural"",""Western"",""2015-03-10"",""25 to 34"",""1377389471121883392"",""No"",""Yes"",""Yes"","""","""",""Yes"","""","""",""No"","""","""","""",""Enforcement by security"","""""
"8890854789592610816,""3466099006"",""Sierra Leone"",""22"",""Female"",""Tonkolili"",""Northern"",""2015-03-10"",""15 to 24"",""-6670119333412127744"",""Yes"",""No"",""Don't know"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"-371399076701550976,""3466099206"",""Sierra Leone"",""16"",""Female"",""Kenema"",""Eastern"",""2015-03-10"",""15 to 24"",""7500960009924190208"",""No"",""No"",""Don't know"","""","""",""No"","""","""",""No"","""","""","""",""Helping the community"","""""
"2015147054638193664,""3466099706"",""Sierra Leone"",""23"",""Female"",""Rural"",""Western"",""2015-03-10"",""15 to 24"",""-7583074163716692992"",""No"",""Yes"",""Don't know"","""","""",""No"","""","""",""No"","""","""","""",""Helping the community"","""""
"-165290888444514240,""3466100006"",""Sierra Leone"",""37"",""Female"",""Urban"",""Western"",""2015-03-10"",""35+"",""3348476484706238464"",""No"",""No"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"8356424098729063424,""3466100106"",""Sierra Leone"",""28"",""Female"",""Urban"",""Western"",""2015-03-10"",""25 to 34"",""-143074198448840800"",""No"",""Yes"",""No"","""","""",""Don't know"","""","""",""No"","""","""","""",""Helping the community"","""""
"3131632179697470464,""3466100206"",""Sierra Leone"",""35"",""Female"",""Rural"",""Western"",""2015-03-10"",""35+"",""6032296668843760640"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"3871873538848388096,""3466100506"",""Sierra Leone"",""25"",""Female"",""Kambia"",""Northern"",""2015-03-10"",""25 to 34"",""-8548340971144771584"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""No"","""","""","""",""Helping the community"","""""
"1319527894531424000,""3466100706"",""Sierra Leone"",""19"",""Female"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""-6439563693307380736"",""Yes"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"1511861420624846592,""3466101006"",""Sierra Leone"",""23"",""Female"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""5807655297504104448"",""Yes"",""Yes"",""Yes"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"4430620055970042880,""3466101106"",""Sierra Leone"",""25"",""Female"",""Rural"",""Western"",""2015-03-10"",""25 to 34"",""-5794930625354201088"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"179700594193127456,""3466101606"",""Sierra Leone"",""23"",""Female"",""Urban"",""Western"",""2015-03-10"",""15 to 24"",""-7932291268701922304"",""No"",""Yes"",""Yes"","""","""",""No"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"8240996824300322816,""3466102006"",""Sierra Leone"",""21"",""Female"",""Rural"",""Western"",""2015-03-10"",""15 to 24"",""1550528763967278080"",""No"",""No"",""Don't know"","""","""",""No"","""","""",""No"","""","""","""",""Enough food/water"","""""
"3602603900035750912,""3466102106"",""Sierra Leone"",""22"",""Female"",""Bombali"",""Northern"",""2015-03-10"",""15 to 24"",""-334706819586943104"",""No"",""Yes"",""No"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"-301793481352852992,""3466102306"",""Sierra Leone"",""26"",""Female"",""Rural"",""Western"",""2015-03-10"",""25 to 34"",""1413281131851773440"",""No"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"2984623826781005312,""3466103106"",""Sierra Leone"",""21"",""Female"",""Rural"",""Western"",""2015-03-10"",""15 to 24"",""-4147528119693443072"",""No"",""Yes"",""Don't know"","""","""",""Yes"","""","""",""Yes"","""","""","""",""Enforcement by security"","""""
"-655254708463157120,""3466103206"",""Sierra Leone"",""19"",""Female"",""Rural"",""Western"",""2015-03-10"",""15 to 24"",""3650344506556572160"",""No"",""Yes"",""Don't know"","""","""",""Don't know"","""","""",""Yes"","""","""","""",""Helping the community"","""""
"2585487815636254720,""3466104806"",""Sierra Leone"",""24"",""Female"",""Bo"",""Southern"",""2015-03-10"",""15 to 24"",""-1977318321312348672"",""Yes"",""Yes"",""No"","""","""",""Yes"","""","""",""No"","""","""","""",""Enough food/water"","""""
