District,Caste_ethnicity,Gender,Q1.i,Count,Tag
makwanpur,newar,male,housing_inspections,0,housing
makwanpur,newar,male,toilets_sanitation,0,health
makwanpur,newar,male,psychosocial_counseling,0,health
makwanpur,newar,male,healthcare,0,health
makwanpur,newar,male,education,0,education
makwanpur,newar,male,seeds_and_fertilizers,0,food
makwanpur,other,female,housing_inspections,1,housing
makwanpur,other,female,short_term_shelter__tent_shelt,0,housing
makwanpur,other,female,other,0,
makwanpur,other,female,long_term_shelter__housing,0,housing
makwanpur,other,female,livelihoods,0,
makwanpur,other,female,clean_water,0,water
makwanpur,other,female,financial_support,0,financial
makwanpur,other,female,food,0,food
makwanpur,other,female,toilets_sanitation,0,health
makwanpur,other,female,psychosocial_counseling,0,health
makwanpur,other,female,healthcare,0,health
makwanpur,other,female,education,0,education
makwanpur,other,female,seeds_and_fertilizers,0,food
makwanpur,other,male,long_term_shelter__housing,1,housing
makwanpur,other,male,financial_support,1,financial
makwanpur,other,male,short_term_shelter__tent_shelt,0,housing
makwanpur,other,male,other,0,
makwanpur,other,male,livelihoods,0,
makwanpur,other,male,clean_water,0,water
makwanpur,other,male,food,0,food
makwanpur,other,male,housing_inspections,0,housing
makwanpur,other,male,toilets_sanitation,0,health
makwanpur,other,male,psychosocial_counseling,0,health
makwanpur,other,male,healthcare,0,health
makwanpur,other,male,education,0,education
makwanpur,other,male,seeds_and_fertilizers,0,food
makwanpur,tamang,female,long_term_shelter__housing,12,housing
makwanpur,tamang,female,psychosocial_counseling,2,health
makwanpur,tamang,female,clean_water,1,water
makwanpur,tamang,female,financial_support,1,financial
makwanpur,tamang,female,short_term_shelter__tent_shelt,0,housing
makwanpur,tamang,female,other,0,
makwanpur,tamang,female,livelihoods,0,
makwanpur,tamang,female,food,0,food
makwanpur,tamang,female,housing_inspections,0,housing
makwanpur,tamang,female,toilets_sanitation,0,health
makwanpur,tamang,female,healthcare,0,health
makwanpur,tamang,female,education,0,education
makwanpur,tamang,female,seeds_and_fertilizers,0,food
makwanpur,tamang,male,long_term_shelter__housing,17,housing
makwanpur,tamang,male,short_term_shelter__tent_shelt,6,housing
makwanpur,tamang,male,clean_water,3,water
makwanpur,tamang,male,financial_support,2,financial
makwanpur,tamang,male,psychosocial_counseling,2,health
makwanpur,tamang,male,other,0,
makwanpur,tamang,male,livelihoods,0,
makwanpur,tamang,male,food,0,food
makwanpur,tamang,male,housing_inspections,0,housing
makwanpur,tamang,male,toilets_sanitation,0,health
makwanpur,tamang,male,healthcare,0,health
makwanpur,tamang,male,education,0,education
makwanpur,tamang,male,seeds_and_fertilizers,0,food
nuwakot,brahmin,female,long_term_shelter__housing,7,housing
nuwakot,brahmin,female,healthcare,2,health
nuwakot,brahmin,female,short_term_shelter__tent_shelt,1,housing
nuwakot,brahmin,female,education,1,education
nuwakot,brahmin,female,other,0,
nuwakot,brahmin,female,livelihoods,0,
nuwakot,brahmin,female,clean_water,0,water
nuwakot,brahmin,female,financial_support,0,financial
nuwakot,brahmin,female,food,0,food
nuwakot,brahmin,female,housing_inspections,0,housing
nuwakot,brahmin,female,toilets_sanitation,0,health
nuwakot,brahmin,female,psychosocial_counseling,0,health
nuwakot,brahmin,female,seeds_and_fertilizers,0,food
nuwakot,brahmin,male,long_term_shelter__housing,36,housing
nuwakot,brahmin,male,short_term_shelter__tent_shelt,1,housing
nuwakot,brahmin,male,other,1,
nuwakot,brahmin,male,clean_water,1,water
nuwakot,brahmin,male,toilets_sanitation,1,health
nuwakot,brahmin,male,livelihoods,0,
nuwakot,brahmin,male,financial_support,0,financial
nuwakot,brahmin,male,food,0,food
nuwakot,brahmin,male,housing_inspections,0,housing
nuwakot,brahmin,male,psychosocial_counseling,0,health
nuwakot,brahmin,male,healthcare,0,health
nuwakot,brahmin,male,education,0,education
nuwakot,brahmin,male,seeds_and_fertilizers,0,food
nuwakot,chhetri,female,long_term_shelter__housing,8,housing
nuwakot,chhetri,female,short_term_shelter__tent_shelt,3,housing
nuwakot,chhetri,female,financial_support,1,financial
nuwakot,chhetri,female,other,0,
nuwakot,chhetri,female,livelihoods,0,
nuwakot,chhetri,female,clean_water,0,water
nuwakot,chhetri,female,food,0,food
nuwakot,chhetri,female,housing_inspections,0,housing
nuwakot,chhetri,female,toilets_sanitation,0,health
nuwakot,chhetri,female,psychosocial_counseling,0,health
nuwakot,chhetri,female,healthcare,0,health
nuwakot,chhetri,female,education,0,education
nuwakot,chhetri,female,seeds_and_fertilizers,0,food
nuwakot,chhetri,male,long_term_shelter__housing,13,housing
nuwakot,chhetri,male,short_term_shelter__tent_shelt,4,housing
nuwakot,chhetri,male,financial_support,2,financial
nuwakot,chhetri,male,healthcare,2,health
nuwakot,chhetri,male,clean_water,1,water
nuwakot,chhetri,male,other,0,
nuwakot,chhetri,male,livelihoods,0,
nuwakot,chhetri,male,food,0,food
nuwakot,chhetri,male,housing_inspections,0,housing
nuwakot,chhetri,male,toilets_sanitation,0,health
nuwakot,chhetri,male,psychosocial_counseling,0,health
nuwakot,chhetri,male,education,0,education
nuwakot,chhetri,male,seeds_and_fertilizers,0,food
nuwakot,dalit,female,long_term_shelter__housing,3,housing
nuwakot,dalit,female,financial_support,1,financial
nuwakot,dalit,female,short_term_shelter__tent_shelt,0,housing
nuwakot,dalit,female,other,0,
nuwakot,dalit,female,livelihoods,0,
nuwakot,dalit,female,clean_water,0,water
nuwakot,dalit,female,food,0,food
nuwakot,dalit,female,housing_inspections,0,housing
nuwakot,dalit,female,toilets_sanitation,0,health
nuwakot,dalit,female,psychosocial_counseling,0,health
nuwakot,dalit,female,healthcare,0,health
nuwakot,dalit,female,education,0,education
nuwakot,dalit,female,seeds_and_fertilizers,0,food
nuwakot,dalit,male,short_term_shelter__tent_shelt,6,housing
nuwakot,dalit,male,long_term_shelter__housing,6,housing
nuwakot,dalit,male,healthcare,1,health
nuwakot,dalit,male,other,0,
nuwakot,dalit,male,livelihoods,0,
nuwakot,dalit,male,clean_water,0,water
nuwakot,dalit,male,financial_support,0,financial
nuwakot,dalit,male,food,0,food
nuwakot,dalit,male,housing_inspections,0,housing
nuwakot,dalit,male,toilets_sanitation,0,health
nuwakot,dalit,male,psychosocial_counseling,0,health
nuwakot,dalit,male,education,0,education
nuwakot,dalit,male,seeds_and_fertilizers,0,food
nuwakot,gurung,female,short_term_shelter__tent_shelt,0,housing
nuwakot,gurung,female,other,0,
nuwakot,gurung,female,long_term_shelter__housing,0,housing
nuwakot,gurung,female,livelihoods,0,
nuwakot,gurung,female,clean_water,0,water
nuwakot,gurung,female,financial_support,0,financial
nuwakot,gurung,female,food,0,food
nuwakot,gurung,female,housing_inspections,0,housing
nuwakot,gurung,female,toilets_sanitation,0,health
nuwakot,gurung,female,psychosocial_counseling,0,health
nuwakot,gurung,female,healthcare,0,health
nuwakot,gurung,female,education,0,education
nuwakot,gurung,female,seeds_and_fertilizers,0,food
nuwakot,gurung,male,long_term_shelter__housing,1,housing
nuwakot,gurung,male,short_term_shelter__tent_shelt,0,housing
nuwakot,gurung,male,other,0,
nuwakot,gurung,male,livelihoods,0,
nuwakot,gurung,male,clean_water,0,water
nuwakot,gurung,male,financial_support,0,financial
nuwakot,gurung,male,food,0,food
nuwakot,gurung,male,housing_inspections,0,housing
nuwakot,gurung,male,toilets_sanitation,0,health
nuwakot,gurung,male,psychosocial_counseling,0,health
nuwakot,gurung,male,healthcare,0,health
nuwakot,gurung,male,education,0,education
nuwakot,gurung,male,seeds_and_fertilizers,0,food
nuwakot,janajati,female,short_term_shelter__tent_shelt,2,housing
nuwakot,janajati,female,long_term_shelter__housing,1,housing
nuwakot,janajati,female,other,0,
nuwakot,janajati,female,livelihoods,0,
nuwakot,janajati,female,clean_water,0,water
nuwakot,janajati,female,financial_support,0,financial
nuwakot,janajati,female,food,0,food
nuwakot,janajati,female,housing_inspections,0,housing
nuwakot,janajati,female,toilets_sanitation,0,health
nuwakot,janajati,female,psychosocial_counseling,0,health
nuwakot,janajati,female,healthcare,0,health
nuwakot,janajati,female,education,0,education
nuwakot,janajati,female,seeds_and_fertilizers,0,food
nuwakot,janajati,male,long_term_shelter__housing,9,housing
nuwakot,janajati,male,short_term_shelter__tent_shelt,2,housing
nuwakot,janajati,male,other,0,
nuwakot,janajati,male,livelihoods,0,
nuwakot,janajati,male,clean_water,0,water
nuwakot,janajati,male,financial_support,0,financial
nuwakot,janajati,male,food,0,food
nuwakot,janajati,male,housing_inspections,0,housing
nuwakot,janajati,male,toilets_sanitation,0,health
nuwakot,janajati,male,psychosocial_counseling,0,health
nuwakot,janajati,male,healthcare,0,health
nuwakot,janajati,male,education,0,education
nuwakot,janajati,male,seeds_and_fertilizers,0,food
nuwakot,muslim,female,short_term_shelter__tent_shelt,0,housing
nuwakot,muslim,female,other,0,
nuwakot,muslim,female,long_term_shelter__housing,0,housing
nuwakot,muslim,female,livelihoods,0,
nuwakot,muslim,female,clean_water,0,water
nuwakot,muslim,female,financial_support,0,financial
nuwakot,muslim,female,food,0,food
nuwakot,muslim,female,housing_inspections,0,housing
nuwakot,muslim,female,toilets_sanitation,0,health
nuwakot,muslim,female,psychosocial_counseling,0,health
nuwakot,muslim,female,healthcare,0,health
nuwakot,muslim,female,education,0,education
nuwakot,muslim,female,seeds_and_fertilizers,0,food
nuwakot,muslim,male,short_term_shelter__tent_shelt,0,housing
nuwakot,muslim,male,other,0,
nuwakot,muslim,male,long_term_shelter__housing,0,housing
nuwakot,muslim,male,livelihoods,0,
nuwakot,muslim,male,clean_water,0,water
nuwakot,muslim,male,financial_support,0,financial
nuwakot,muslim,male,food,0,food
nuwakot,muslim,male,housing_inspections,0,housing
nuwakot,muslim,male,toilets_sanitation,0,health
nuwakot,muslim,male,psychosocial_counseling,0,health
nuwakot,muslim,male,healthcare,0,health
nuwakot,muslim,male,education,0,education
nuwakot,muslim,male,seeds_and_fertilizers,0,food
nuwakot,newar,female,financial_support,1,financial
nuwakot,newar,female,short_term_shelter__tent_shelt,0,housing
nuwakot,newar,female,other,0,
nuwakot,newar,female,long_term_shelter__housing,0,housing
nuwakot,newar,female,livelihoods,0,
nuwakot,newar,female,clean_water,0,water
nuwakot,newar,female,food,0,food
nuwakot,newar,female,housing_inspections,0,housing
nuwakot,newar,female,toilets_sanitation,0,health
nuwakot,newar,female,psychosocial_counseling,0,health
nuwakot,newar,female,healthcare,0,health
nuwakot,newar,female,education,0,education
nuwakot,newar,female,seeds_and_fertilizers,0,food
nuwakot,newar,male,long_term_shelter__housing,1,housing
nuwakot,newar,male,financial_support,1,financial
nuwakot,newar,male,short_term_shelter__tent_shelt,0,housing
nuwakot,newar,male,other,0,
nuwakot,newar,male,livelihoods,0,
nuwakot,newar,male,clean_water,0,water
nuwakot,newar,male,food,0,food
nuwakot,newar,male,housing_inspections,0,housing
nuwakot,newar,male,toilets_sanitation,0,health
nuwakot,newar,male,psychosocial_counseling,0,health
nuwakot,newar,male,healthcare,0,health
nuwakot,newar,male,education,0,education
nuwakot,newar,male,seeds_and_fertilizers,0,food
nuwakot,other,female,short_term_shelter__tent_shelt,5,housing
nuwakot,other,female,long_term_shelter__housing,2,housing
nuwakot,other,female,other,0,
nuwakot,other,female,livelihoods,0,
nuwakot,other,female,clean_water,0,water
nuwakot,other,female,financial_support,0,financial
nuwakot,other,female,food,0,food
nuwakot,other,female,housing_inspections,0,housing
nuwakot,other,female,toilets_sanitation,0,health
nuwakot,other,female,psychosocial_counseling,0,health
nuwakot,other,female,healthcare,0,health
nuwakot,other,female,education,0,education
nuwakot,other,female,seeds_and_fertilizers,0,food
nuwakot,other,male,long_term_shelter__housing,5,housing
nuwakot,other,male,short_term_shelter__tent_shelt,1,housing
nuwakot,other,male,other,0,
nuwakot,other,male,livelihoods,0,
nuwakot,other,male,clean_water,0,water
nuwakot,other,male,financial_support,0,financial
nuwakot,other,male,food,0,food
nuwakot,other,male,housing_inspections,0,housing
nuwakot,other,male,toilets_sanitation,0,health
nuwakot,other,male,psychosocial_counseling,0,health
nuwakot,other,male,healthcare,0,health
nuwakot,other,male,education,0,education
nuwakot,other,male,seeds_and_fertilizers,0,food
nuwakot,tamang,female,long_term_shelter__housing,11,housing
nuwakot,tamang,female,short_term_shelter__tent_shelt,5,housing
nuwakot,tamang,female,other,1,
nuwakot,tamang,female,healthcare,1,health
nuwakot,tamang,female,livelihoods,0,
nuwakot,tamang,female,clean_water,0,water
nuwakot,tamang,female,financial_support,0,financial
nuwakot,tamang,female,food,0,food
nuwakot,tamang,female,housing_inspections,0,housing
nuwakot,tamang,female,toilets_sanitation,0,health
nuwakot,tamang,female,psychosocial_counseling,0,health
nuwakot,tamang,female,education,0,education
nuwakot,tamang,female,seeds_and_fertilizers,0,food
nuwakot,tamang,male,long_term_shelter__housing,22,housing
nuwakot,tamang,male,short_term_shelter__tent_shelt,3,housing
nuwakot,tamang,male,financial_support,1,financial
nuwakot,tamang,male,other,0,
nuwakot,tamang,male,livelihoods,0,
nuwakot,tamang,male,clean_water,0,water
nuwakot,tamang,male,food,0,food
nuwakot,tamang,male,housing_inspections,0,housing
nuwakot,tamang,male,toilets_sanitation,0,health
nuwakot,tamang,male,psychosocial_counseling,0,health
nuwakot,tamang,male,healthcare,0,health
nuwakot,tamang,male,education,0,education
nuwakot,tamang,male,seeds_and_fertilizers,0,food
okhaldhunga,brahmin,female,long_term_shelter__housing,4,housing
okhaldhunga,brahmin,female,short_term_shelter__tent_shelt,3,housing
okhaldhunga,brahmin,female,financial_support,1,financial
okhaldhunga,brahmin,female,healthcare,1,health
okhaldhunga,brahmin,female,other,0,
okhaldhunga,brahmin,female,livelihoods,0,
okhaldhunga,brahmin,female,clean_water,0,water
okhaldhunga,brahmin,female,food,0,food
okhaldhunga,brahmin,female,housing_inspections,0,housing
okhaldhunga,brahmin,female,toilets_sanitation,0,health
okhaldhunga,brahmin,female,psychosocial_counseling,0,health
okhaldhunga,brahmin,female,education,0,education
okhaldhunga,brahmin,female,seeds_and_fertilizers,0,food
okhaldhunga,brahmin,male,long_term_shelter__housing,6,housing
okhaldhunga,brahmin,male,short_term_shelter__tent_shelt,2,housing
okhaldhunga,brahmin,male,financial_support,1,financial
okhaldhunga,brahmin,male,other,0,
okhaldhunga,brahmin,male,livelihoods,0,
okhaldhunga,brahmin,male,clean_water,0,water
okhaldhunga,brahmin,male,food,0,food
okhaldhunga,brahmin,male,housing_inspections,0,housing
okhaldhunga,brahmin,male,toilets_sanitation,0,health
okhaldhunga,brahmin,male,psychosocial_counseling,0,health
okhaldhunga,brahmin,male,healthcare,0,health
okhaldhunga,brahmin,male,education,0,education
okhaldhunga,brahmin,male,seeds_and_fertilizers,0,food
okhaldhunga,chhetri,female,short_term_shelter__tent_shelt,2,housing
okhaldhunga,chhetri,female,long_term_shelter__housing,1,housing
okhaldhunga,chhetri,female,financial_support,1,financial
okhaldhunga,chhetri,female,healthcare,1,health
okhaldhunga,chhetri,female,seeds_and_fertilizers,1,food
okhaldhunga,chhetri,female,other,0,
okhaldhunga,chhetri,female,livelihoods,0,
okhaldhunga,chhetri,female,clean_water,0,water
okhaldhunga,chhetri,female,food,0,food
okhaldhunga,chhetri,female,housing_inspections,0,housing
okhaldhunga,chhetri,female,toilets_sanitation,0,health
okhaldhunga,chhetri,female,psychosocial_counseling,0,health
okhaldhunga,chhetri,female,education,0,education
okhaldhunga,chhetri,male,long_term_shelter__housing,6,housing
okhaldhunga,chhetri,male,other,1,
okhaldhunga,chhetri,male,clean_water,1,water
okhaldhunga,chhetri,male,financial_support,1,financial
okhaldhunga,chhetri,male,short_term_shelter__tent_shelt,0,housing
okhaldhunga,chhetri,male,livelihoods,0,
okhaldhunga,chhetri,male,food,0,food
okhaldhunga,chhetri,male,housing_inspections,0,housing
okhaldhunga,chhetri,male,toilets_sanitation,0,health
okhaldhunga,chhetri,male,psychosocial_counseling,0,health
okhaldhunga,chhetri,male,healthcare,0,health
okhaldhunga,chhetri,male,education,0,education
okhaldhunga,chhetri,male,seeds_and_fertilizers,0,food
okhaldhunga,dalit,female,long_term_shelter__housing,3,housing
okhaldhunga,dalit,female,financial_support,2,financial
okhaldhunga,dalit,female,short_term_shelter__tent_shelt,1,housing
okhaldhunga,dalit,female,other,0,
okhaldhunga,dalit,female,livelihoods,0,
okhaldhunga,dalit,female,clean_water,0,water
okhaldhunga,dalit,female,food,0,food
okhaldhunga,dalit,female,housing_inspections,0,housing
okhaldhunga,dalit,female,toilets_sanitation,0,health
okhaldhunga,dalit,female,psychosocial_counseling,0,health
okhaldhunga,dalit,female,healthcare,0,health
okhaldhunga,dalit,female,education,0,education
okhaldhunga,dalit,female,seeds_and_fertilizers,0,food
okhaldhunga,dalit,male,long_term_shelter__housing,2,housing
okhaldhunga,dalit,male,financial_support,2,financial
okhaldhunga,dalit,male,housing_inspections,1,housing
okhaldhunga,dalit,male,short_term_shelter__tent_shelt,0,housing
okhaldhunga,dalit,male,other,0,
okhaldhunga,dalit,male,livelihoods,0,
okhaldhunga,dalit,male,clean_water,0,water
okhaldhunga,dalit,male,food,0,food
okhaldhunga,dalit,male,toilets_sanitation,0,health
okhaldhunga,dalit,male,psychosocial_counseling,0,health
okhaldhunga,dalit,male,healthcare,0,health
okhaldhunga,dalit,male,education,0,education
okhaldhunga,dalit,male,seeds_and_fertilizers,0,food
okhaldhunga,gurung,female,short_term_shelter__tent_shelt,0,housing
okhaldhunga,gurung,female,other,0,
okhaldhunga,gurung,female,long_term_shelter__housing,0,housing
okhaldhunga,gurung,female,livelihoods,0,
okhaldhunga,gurung,female,clean_water,0,water
okhaldhunga,gurung,female,financial_support,0,financial
okhaldhunga,gurung,female,food,0,food
okhaldhunga,gurung,female,housing_inspections,0,housing
okhaldhunga,gurung,female,toilets_sanitation,0,health
okhaldhunga,gurung,female,psychosocial_counseling,0,health
okhaldhunga,gurung,female,healthcare,0,health
okhaldhunga,gurung,female,education,0,education
okhaldhunga,gurung,female,seeds_and_fertilizers,0,food
okhaldhunga,gurung,male,short_term_shelter__tent_shelt,0,housing
okhaldhunga,gurung,male,other,0,
okhaldhunga,gurung,male,long_term_shelter__housing,0,housing
okhaldhunga,gurung,male,livelihoods,0,
okhaldhunga,gurung,male,clean_water,0,water
okhaldhunga,gurung,male,financial_support,0,financial
okhaldhunga,gurung,male,food,0,food
okhaldhunga,gurung,male,housing_inspections,0,housing
okhaldhunga,gurung,male,toilets_sanitation,0,health
okhaldhunga,gurung,male,psychosocial_counseling,0,health
okhaldhunga,gurung,male,healthcare,0,health
okhaldhunga,gurung,male,education,0,education
okhaldhunga,gurung,male,seeds_and_fertilizers,0,food
okhaldhunga,janajati,female,long_term_shelter__housing,1,housing
okhaldhunga,janajati,female,short_term_shelter__tent_shelt,0,housing
okhaldhunga,janajati,female,other,0,
okhaldhunga,janajati,female,livelihoods,0,
okhaldhunga,janajati,female,clean_water,0,water
okhaldhunga,janajati,female,financial_support,0,financial
okhaldhunga,janajati,female,food,0,food
okhaldhunga,janajati,female,housing_inspections,0,housing
okhaldhunga,janajati,female,toilets_sanitation,0,health
okhaldhunga,janajati,female,psychosocial_counseling,0,health
okhaldhunga,janajati,female,healthcare,0,health
okhaldhunga,janajati,female,education,0,education
okhaldhunga,janajati,female,seeds_and_fertilizers,0,food
okhaldhunga,janajati,male,long_term_shelter__housing,1,housing
okhaldhunga,janajati,male,financial_support,1,financial
okhaldhunga,janajati,male,short_term_shelter__tent_shelt,0,housing
okhaldhunga,janajati,male,other,0,
okhaldhunga,janajati,male,livelihoods,0,
okhaldhunga,janajati,male,clean_water,0,water
okhaldhunga,janajati,male,food,0,food
okhaldhunga,janajati,male,housing_inspections,0,housing
okhaldhunga,janajati,male,toilets_sanitation,0,health
okhaldhunga,janajati,male,psychosocial_counseling,0,health
okhaldhunga,janajati,male,healthcare,0,health
okhaldhunga,janajati,male,education,0,education
okhaldhunga,janajati,male,seeds_and_fertilizers,0,food
okhaldhunga,muslim,female,short_term_shelter__tent_shelt,0,housing
okhaldhunga,muslim,female,other,0,
okhaldhunga,muslim,female,long_term_shelter__housing,0,housing
okhaldhunga,muslim,female,livelihoods,0,
okhaldhunga,muslim,female,clean_water,0,water
okhaldhunga,muslim,female,financial_support,0,financial
okhaldhunga,muslim,female,food,0,food
okhaldhunga,muslim,female,housing_inspections,0,housing
okhaldhunga,muslim,female,toilets_sanitation,0,health
okhaldhunga,muslim,female,psychosocial_counseling,0,health
okhaldhunga,muslim,female,healthcare,0,health
okhaldhunga,muslim,female,education,0,education
okhaldhunga,muslim,female,seeds_and_fertilizers,0,food
okhaldhunga,muslim,male,short_term_shelter__tent_shelt,0,housing
okhaldhunga,muslim,male,other,0,
okhaldhunga,muslim,male,long_term_shelter__housing,0,housing
okhaldhunga,muslim,male,livelihoods,0,
okhaldhunga,muslim,male,clean_water,0,water
okhaldhunga,muslim,male,financial_support,0,financial
okhaldhunga,muslim,male,food,0,food
okhaldhunga,muslim,male,housing_inspections,0,housing
okhaldhunga,muslim,male,toilets_sanitation,0,health
okhaldhunga,muslim,male,psychosocial_counseling,0,health
okhaldhunga,muslim,male,healthcare,0,health
okhaldhunga,muslim,male,education,0,education
okhaldhunga,muslim,male,seeds_and_fertilizers,0,food
okhaldhunga,newar,female,long_term_shelter__housing,3,housing
okhaldhunga,newar,female,financial_support,1,financial
okhaldhunga,newar,female,short_term_shelter__tent_shelt,0,housing
okhaldhunga,newar,female,other,0,
okhaldhunga,newar,female,livelihoods,0,
okhaldhunga,newar,female,clean_water,0,water
okhaldhunga,newar,female,food,0,food
okhaldhunga,newar,female,housing_inspections,0,housing
okhaldhunga,newar,female,toilets_sanitation,0,health
okhaldhunga,newar,female,psychosocial_counseling,0,health
okhaldhunga,newar,female,healthcare,0,health
okhaldhunga,newar,female,education,0,education
okhaldhunga,newar,female,seeds_and_fertilizers,0,food
okhaldhunga,newar,male,long_term_shelter__housing,3,housing
okhaldhunga,newar,male,toilets_sanitation,1,health
okhaldhunga,newar,male,short_term_shelter__tent_shelt,0,housing
okhaldhunga,newar,male,other,0,
okhaldhunga,newar,male,livelihoods,0,
okhaldhunga,newar,male,clean_water,0,water
okhaldhunga,newar,male,financial_support,0,financial
okhaldhunga,newar,male,food,0,food
okhaldhunga,newar,male,housing_inspections,0,housing
okhaldhunga,newar,male,psychosocial_counseling,0,health
okhaldhunga,newar,male,healthcare,0,health
okhaldhunga,newar,male,education,0,education
okhaldhunga,newar,male,seeds_and_fertilizers,0,food
okhaldhunga,other,female,long_term_shelter__housing,6,housing
okhaldhunga,other,female,financial_support,4,financial
okhaldhunga,other,female,short_term_shelter__tent_shelt,1,housing
okhaldhunga,other,female,other,0,
okhaldhunga,other,female,livelihoods,0,
okhaldhunga,other,female,clean_water,0,water
okhaldhunga,other,female,food,0,food
okhaldhunga,other,female,housing_inspections,0,housing
okhaldhunga,other,female,toilets_sanitation,0,health
okhaldhunga,other,female,psychosocial_counseling,0,health
okhaldhunga,other,female,healthcare,0,health
okhaldhunga,other,female,education,0,education
okhaldhunga,other,female,seeds_and_fertilizers,0,food
okhaldhunga,other,male,long_term_shelter__housing,6,housing
okhaldhunga,other,male,financial_support,2,financial
okhaldhunga,other,male,short_term_shelter__tent_shelt,0,housing
okhaldhunga,other,male,other,0,
okhaldhunga,other,male,livelihoods,0,
okhaldhunga,other,male,clean_water,0,water
okhaldhunga,other,male,food,0,food
okhaldhunga,other,male,housing_inspections,0,housing
okhaldhunga,other,male,toilets_sanitation,0,health
okhaldhunga,other,male,psychosocial_counseling,0,health
okhaldhunga,other,male,healthcare,0,health
okhaldhunga,other,male,education,0,education
okhaldhunga,other,male,seeds_and_fertilizers,0,food
okhaldhunga,tamang,female,long_term_shelter__housing,1,housing
okhaldhunga,tamang,female,short_term_shelter__tent_shelt,0,housing
okhaldhunga,tamang,female,other,0,
okhaldhunga,tamang,female,livelihoods,0,
okhaldhunga,tamang,female,clean_water,0,water
okhaldhunga,tamang,female,financial_support,0,financial
okhaldhunga,tamang,female,food,0,food
okhaldhunga,tamang,female,housing_inspections,0,housing
okhaldhunga,tamang,female,toilets_sanitation,0,health
okhaldhunga,tamang,female,psychosocial_counseling,0,health
okhaldhunga,tamang,female,healthcare,0,health
okhaldhunga,tamang,female,education,0,education
okhaldhunga,tamang,female,seeds_and_fertilizers,0,food
okhaldhunga,tamang,male,long_term_shelter__housing,1,housing
okhaldhunga,tamang,male,short_term_shelter__tent_shelt,0,housing
okhaldhunga,tamang,male,other,0,
okhaldhunga,tamang,male,livelihoods,0,
okhaldhunga,tamang,male,clean_water,0,water
okhaldhunga,tamang,male,financial_support,0,financial
okhaldhunga,tamang,male,food,0,food
okhaldhunga,tamang,male,housing_inspections,0,housing
okhaldhunga,tamang,male,toilets_sanitation,0,health
okhaldhunga,tamang,male,psychosocial_counseling,0,health
okhaldhunga,tamang,male,healthcare,0,health
okhaldhunga,tamang,male,education,0,education
okhaldhunga,tamang,male,seeds_and_fertilizers,0,food
ramechhap,brahmin,female,long_term_shelter__housing,2,housing
ramechhap,brahmin,female,short_term_shelter__tent_shelt,0,housing
ramechhap,brahmin,female,other,0,
ramechhap,brahmin,female,livelihoods,0,
ramechhap,brahmin,female,clean_water,0,water
ramechhap,brahmin,female,financial_support,0,financial
ramechhap,brahmin,female,food,0,food
ramechhap,brahmin,female,housing_inspections,0,housing
ramechhap,brahmin,female,toilets_sanitation,0,health
ramechhap,brahmin,female,psychosocial_counseling,0,health
ramechhap,brahmin,female,healthcare,0,health
ramechhap,brahmin,female,education,0,education
ramechhap,brahmin,female,seeds_and_fertilizers,0,food
ramechhap,brahmin,male,long_term_shelter__housing,3,housing
ramechhap,brahmin,male,healthcare,1,health
ramechhap,brahmin,male,short_term_shelter__tent_shelt,0,housing
ramechhap,brahmin,male,other,0,
ramechhap,brahmin,male,livelihoods,0,
ramechhap,brahmin,male,clean_water,0,water
ramechhap,brahmin,male,financial_support,0,financial
ramechhap,brahmin,male,food,0,food
ramechhap,brahmin,male,housing_inspections,0,housing
ramechhap,brahmin,male,toilets_sanitation,0,health
ramechhap,brahmin,male,psychosocial_counseling,0,health
ramechhap,brahmin,male,education,0,education
ramechhap,brahmin,male,seeds_and_fertilizers,0,food
ramechhap,chhetri,female,long_term_shelter__housing,9,housing
ramechhap,chhetri,female,financial_support,2,financial
ramechhap,chhetri,female,short_term_shelter__tent_shelt,1,housing
ramechhap,chhetri,female,other,1,
ramechhap,chhetri,female,healthcare,1,health
ramechhap,chhetri,female,livelihoods,0,
ramechhap,chhetri,female,clean_water,0,water
ramechhap,chhetri,female,food,0,food
ramechhap,chhetri,female,housing_inspections,0,housing
ramechhap,chhetri,female,toilets_sanitation,0,health
ramechhap,chhetri,female,psychosocial_counseling,0,health
ramechhap,chhetri,female,education,0,education
ramechhap,chhetri,female,seeds_and_fertilizers,0,food
ramechhap,chhetri,male,long_term_shelter__housing,19,housing
ramechhap,chhetri,male,financial_support,3,financial
ramechhap,chhetri,male,food,1,food
ramechhap,chhetri,male,short_term_shelter__tent_shelt,0,housing
ramechhap,chhetri,male,other,0,
ramechhap,chhetri,male,livelihoods,0,
ramechhap,chhetri,male,clean_water,0,water
ramechhap,chhetri,male,housing_inspections,0,housing
ramechhap,chhetri,male,toilets_sanitation,0,health
ramechhap,chhetri,male,psychosocial_counseling,0,health
ramechhap,chhetri,male,healthcare,0,health
ramechhap,chhetri,male,education,0,education
ramechhap,chhetri,male,seeds_and_fertilizers,0,food
ramechhap,dalit,female,long_term_shelter__housing,3,housing
ramechhap,dalit,female,short_term_shelter__tent_shelt,0,housing
ramechhap,dalit,female,other,0,
ramechhap,dalit,female,livelihoods,0,
ramechhap,dalit,female,clean_water,0,water
ramechhap,dalit,female,financial_support,0,financial
ramechhap,dalit,female,food,0,food
